SizeRank,RegionID,RegionName,RegionType,StateName,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
335,905,Butler County,County,PA,0.94,0.8962264150943396,0.9411348214073227,0.933648784720801,0.9609375,0.9733333333333334,0.9513210202551081,0.9634974533106961,0.9408284023668639,0.9448781661711996,0.9367155558167455,0.9524995454973573,0.9587424080028581,0.9478796101034357,0.9341982036538758,0.9522006637136597,0.9515859766277128,0.9637456622325044,0.962278675904542,0.9541397353031702,0.9387046209160088,0.9493401447424435,0.9249624812406203,0.9309090909090909,0.9014084507042254,0.923313670171839,0.9410892923304928,0.9563511525257479,0.9615151515151515,0.9588311786375592,0.9692307692307692,0.9595755002695239,0.9522450410057879,0.9610321221695629,0.9532237648649914,0.9383561643835616,0.9576023391812866,0.9355555555555556,0.9662654687235125,0.9641844450445585,0.9731069866740125,0.9717882614446636,0.9670404892184612,0.9707298999629492,0.9801901926161871,0.9712940385100479,0.9646359180941315,0.9486552567237164,0.9567993819367446,0.9366314619232907,0.9673781292360346,0.9652736904061212,0.9602954755309326,0.9696839904744435,0.9705228031145717,0.9685055533443975,0.9584352147231592,0.9697999244998112,0.9653407769248662,0.9345603933492916,0.9290322580645162,0.9410397473019215,0.9539693128752502,0.9365931790116253,0.9587151468478166,0.972972972972973,0.9704389369961183,0.9651474530831099,0.9598383430159131,0.9636363636363636,0.9590660189515603,0.9621380846325167,0.9558693733451015,0.955909596146721,0.9438886472379295,0.9560971172030281,0.9685185185185186,0.9711326457673849,0.9676557705136758,0.9645153608001905,0.9577251744672385,0.956,0.9514127391568975,0.9248472116119175,0.9257530403169241,0.9215376513954713,0.9541511771995044,0.9646302250803859,0.9658372458571766,0.9799456654444128,0.9640960792140315,0.9554678692220969,0.9539121114683816,0.9480701241069904,0.9544155844155844,0.943266646760227,0.956893348197696,0.9535578899292075,0.9524692011719439,0.9614829734304329,0.9723516620068344,0.9758735108339329,0.9752160072760345,0.973833432814859,0.9658444607752465,0.9698297113816513,0.9586528842947649,0.9409409409409409,0.9487179487179487,0.9348871412769992,0.9599100533511171
336,3080,Williamson County,County,TN,0.9093664746892998,0.8745355815947413,0.9262689885142645,0.9124302874302874,0.9266409266409267,0.9271864686468647,0.9166319299708212,0.9241282105453776,0.9145470134324093,0.9263157894736842,0.9090909090909091,0.8999751202105616,0.9004287756074321,0.9095660749506903,0.9027702198205495,0.9483282674772037,0.9483341571922888,0.9316109367849905,0.9421605691661953,0.9372232245323993,0.9298611111111111,0.9328172906680485,0.9410480349344978,0.9389671361502347,0.9336855529240299,0.9209530839138257,0.9381818181818182,0.9437350552290966,0.9586466165413534,0.9536082474226805,0.9531772575250836,0.9523809523809523,0.9511675969275666,0.9452818227295465,0.9585330277141071,0.9531772575250836,0.943126607602172,0.9456264775413712,0.9611650485436893,0.9727536877379399,0.9758819561760137,0.9705882352941176,0.9719555607739934,0.9767857142857143,0.9695290858725761,0.965965965965966,0.9689653718824731,0.9619021999949484,0.9546925566343042,0.9662412953867173,0.9712550163996683,0.9744513112347537,0.9782648401826484,0.9750816033681876,0.9741969457609269,0.9739130434782609,0.9664958516349439,0.9662311688311689,0.969825,0.9607242339832869,0.9595337838105233,0.9611451942740287,0.96875,0.97257828064504,0.9767958279594011,0.9768934150682222,0.9791579824927052,0.9742257620671374,0.9725274725274725,0.9722145040288969,0.9714285714285714,0.9709884352989099,0.9631578947368421,0.9818148754318967,0.9769612131816856,0.9833154658597587,0.9832312172424786,0.9849463017168658,0.9871052132504423,0.9790538950341257,0.9832280837619942,0.9797959183673469,0.9841628432509312,0.9779588812743101,0.9724807747290344,0.9710244912038634,0.9859068040593972,0.9889215175811723,0.9913793103448276,0.992100942446841,0.9874663375224417,0.9784582791280415,0.9752061367858338,0.9802761104441776,0.9706285308345455,0.9698492462311558,0.9642569087523278,0.9717838170759874,0.9735039563718124,0.9849462365591398,0.9897435897435898,0.9821428571428571,0.9803011020612296,0.9777562654619769,0.9657702641822681,0.9703209339299095,0.9644234890698671,0.963302752293578,0.9680233376168992,0.9663865546218487,0.9771986970684039
337,1448,Ulster County,County,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.935080405002978,0.9115800582513783,0.8849280800500313,0.8692352531919294,0.8763127542038487,0.9132307692307692,0.8972667613828564,0.9304652326163082,0.9420289855072463,0.9213255094248624,0.9247701828751362,0.9086970930783069,0.904117162389575,0.9142857142857143,0.9362273425499232,0.8703211488250653,0.9001636958930621,0.9183673469387755,0.9366902107935107,0.9411764705882353,0.952204520192664,0.9439913129383333,0.95,0.946471111306276,0.942497814470696,0.9519886488270621,0.9271758850072103,0.9246231155778895,0.9243882007687609,0.9351892127011744,0.9432835820895522,0.9492307692307692,0.9574468085106383,0.9632259114086863,0.9603809523809523,0.9395973154362416,0.9367441860465117,0.9412407068090394,0.9287925696594427,0.94454942535857,0.9133333333333333,0.9292351679771265,0.9459459459459459,0.9559114098068682,0.9581863047621786,0.957535558267888,0.9396203896405724,0.9546691355904156,0.9364548494983278,0.9239200473111493,0.9234828496042217,0.9201370360997021,0.9409121395036888
338,1525,Baldwin County,County,AL,,,,,,,,,,,,,,,,,0.9025,0.8883826879271071,0.8622794860086566,0.8988614660168599,0.8872573054029362,0.8664116818292287,0.9130434782608695,0.899698454915007,0.9316981132075473,0.9045226130653267,0.9029565981277623,0.9207365892714171,0.9414225941422594,0.9129803748343535,0.92315225486212,0.8839226150767178,0.9117647058823529,0.9252727856225931,0.9324347249425518,0.9317971416431045,0.9167117360735533,0.9209867762499342,0.9286545454545454,0.9337539432176656,0.9342223869657886,0.9355371027721433,0.9632788591014811,0.9508632183845307,0.939223684567307,0.9333333333333333,0.941108545034642,0.9052631578947369,0.9348914858096828,0.9267914335050549,0.9142857142857143,0.9333645399453978,0.948509485094851,0.9462616822429907,0.9452054794520548,0.9405568096313017,0.9351336108840433,0.9468171147501578,0.938381401264355,0.9163968284487705,0.9398496240601504,0.9402735453155622,0.9391329780319772,0.9434636600267037,0.9606760952052432,0.9437496896944536,0.950415329293613,0.9431333333333334,0.9406270847231488,0.9359817090597313,0.9266123054114158,0.9488476780423993,0.9422390732236909,0.944070689828296,0.9437734319586584,0.9483474846342814,0.9565217391304348,0.9537102167584707,0.9539872971065633,0.9535383954120278,0.9516639449224517,0.9412404092071611,0.954108839444161,0.9452907066316579,0.94972067039106145,0.9498582021984271,0.9569100971306983,0.9671896238195196,0.9654929406332775,0.9650336922970792,0.9615384615384616,0.9585996110030564,0.9540909090909091,0.9591752842545623,0.9611888111888112,0.9589764933678362,0.9620952882337457,0.9541995804680121,0.9657657657657658,0.9626500666963095,0.97,0.9649475640515067,0.9712872325480252,0.9643857543017207,0.9640102827763496,0.9606837606837607,0.9547624460104569,0.963456240728968,0.946713105966781,0.9472882221301762,0.9557522123893806
339,2691,El Dorado County,County,CA,0.8771929824561403,0.857551214864221,0.838150289017341,0.888030888030888,0.8766206247722155,0.8948989557508827,0.9308912054030245,0.905351140579826,0.8992113868051549,0.9063104916763454,0.8966620993178865,0.9074268535377059,0.8908999908999908,0.9176618478944061,0.8831578947368421,0.9046640539490873,0.9375,0.931824164253751,0.9482316652717904,0.9398246951219512,0.9248152976966537,0.8862206975414523,0.9136546184738956,0.9152215799614644,0.9271422939370899,0.9214285714285715,0.932894884351195,0.9278350515463918,0.9348661379016365,0.9626921816661063,0.9480915346832433,0.956961730465179,0.950920245398773,0.9645613032294942,0.9445277361319341,0.9628533103382197,0.9518573585568502,0.9635463162062086,0.9730462790303441,0.9715353452878184,0.9811320754716981,0.986159169550173,0.9764153564086894,0.9806451612903225,0.9640831758034026,0.9560532563872448,0.9449772938318091,0.9574468085106383,0.9411637464849665,0.9545454545454546,0.967741935483871,0.9640102827763496,0.9697272924553324,0.9792328476377321,0.9658901741182913,0.9666666666666667,0.9412780656303973,0.9457293832293832,0.9475109253277598,0.948051948051948,0.9344262295081968,0.961550438509577,0.9623214412441579,0.9696969696969697,0.9763937850894373,0.9689679996105949,0.968251968503937,0.9623430962343096,0.9625226736361686,0.9595959595959596,0.9469026548672567,0.9523809523809523,0.9632928847214561,0.960431436362257,0.967741935483871,0.9763060564031438,0.9744676227727075,0.9827589900791014,0.9724067137544952,0.9705882352941176,0.962900685593562,0.9681093394077449,0.9668674698795181,0.9547826086956521,0.9646328326051828,0.9714791902645872,0.9763437099876473,0.9807956104252401,0.9847200821777093,0.9862302697065933,0.9801960784313726,0.9767814251401121,0.975609756097561,0.9608730369976044,0.969943632548204,0.9574164046870535,0.9559257324824102,0.9715396045262316,0.9795862446910536,0.9846153846153847,0.987460815047022,0.987043492850618,0.9782608695652174,0.9691833590138675,0.9732620320855615,0.9570154095701541,0.9649122807017544,0.9545454545454546,0.9548347984237647,0.9608212994503773,0.9736176276527566
340,2959,Livingston County,County,MI,0.8363441184042434,0.7900287633474339,0.8200692041522492,0.8395855662736692,0.9,0.8775510204081632,0.909728741895105,0.9343877770604692,0.901505016722408,0.9403880915228575,0.8860759493670886,0.8719815064544367,0.8661654135338346,0.8828857142857143,0.9262689885142645,0.8829156212760936,0.8871794871794871,0.9433962264150944,0.8854419813613406,0.923432089265102,0.9056678332277,0.9561128526645768,0.9185667752442996,0.9210419548178885,0.8969134038296656,0.9257482253445868,0.9099560037569825,0.934934934934935,0.9417304296645085,0.9576032076032076,0.9492859044885076,0.9486368107526018,0.9668969350484358,0.9288912964969303,0.9551243177683445,0.9398450673145248,0.9441526937328393,0.9473684210526315,0.9588638195004029,0.9630919003349807,0.9597979797979798,0.9615384615384616,0.9717756341550554,0.9726805719807052,0.9599851742031134,0.9672040022234575,0.9518181818181818,0.9590665843481836,0.938182236285285,0.9352941176470588,0.9437751004016064,0.9512453426504488,0.9633197480548351,0.9711079458354624,0.9712698412698413,0.9719839908519153,0.9549631617771221,0.9522142857142857,0.9413072864431169,0.9487676111336728,0.9402985074626866,0.935018569054312,0.9409411764705883,0.959126851542488,0.9684795311732525,0.9734631284171222,0.977361745832082,0.9755487499847484,0.9619084263178146,0.964,0.9499838489457932,0.9408569602798238,0.953870574482298,0.9540315144282925,0.9570200573065902,0.9652958710879157,0.9675636017151024,0.977319587628866,0.9797412654603361,0.9640437727983324,0.971189559824299,0.9617409617409617,0.9655172413793104,0.9538461538461539,0.96,0.9612403100775194,0.9767441860465116,0.9664292980671414,0.9845856845856846,0.9793413362485809,0.9821055695005274,0.9720441138753526,0.9752690536397064,0.9574848160057163,0.9603841536614646,0.95,0.9709811034515536,0.9648273636656987,0.9761194029850746,0.9828571428571429,1,0.9907088674031177,0.9790045414035404,0.9777984769325196,0.9777171441564347,0.9653333333333334,0.9710084033613445,0.9597333333333333,0.9428064122485887,0.9617224880382775,0.9532483948523838
341,2460,Okaloosa County,County,FL,0.8822992607175448,0.8803885853066181,0.9003601440576231,0.902806553852012,0.8834716113822971,0.8841239669928956,0.8997214484679665,0.8804879661465221,0.8895478131949592,0.8770934776571147,0.9018518518518519,0.8803521408563425,0.9008579599618685,0.901749663526245,0.8967870291031041,0.891156462585034,0.8957780995801531,0.8946608946608947,0.9198769388577286,0.938893203108347,0.9245659670433257,0.9056247640619102,0.9026714623874081,0.9152434137096714,0.918918918918919,0.911689054015433,0.9141789717132183,0.9345794392523364,0.9267431597528685,0.918795125412128,0.9285714285714286,0.9243136086466743,0.9220642443391258,0.94,0.9181969949916527,0.9060402684563759,0.921721415839063,0.8909033101639507,0.9242862075554557,0.9251479602154693,0.9345104528560165,0.9449685837138564,0.9266424129616312,0.9309413419226058,0.9402498884426596,0.9356376638855781,0.9217707701637355,0.9301825447773959,0.9289031797070382,0.9218072287692425,0.9338291433249626,0.9305775452605494,0.9395973154362416,0.9545629505213802,0.9448160535117057,0.9477572559366755,0.9535981124655918,0.9423558897243107,0.9255207691359546,0.9256505576208178,0.9269798927684889,0.9538484114755301,0.9417808219178082,0.9520402078541613,0.9514939228932957,0.9455066423547799,0.9521386806414829,0.9441860465116279,0.9405792773962377,0.9596694329708085,0.9350199255859633,0.9415720891130728,0.935462186210984,0.9412322274881516,0.9378292939936775,0.9583168605837813,0.9656156907028015,0.9655532810038749,0.9638970348647768,0.96045197740113,0.955593029792018,0.958041958041958,0.9564958283671037,0.95,0.9502203528220874,0.9416638434029738,0.9709065278681415,0.9736842105263158,0.9782320815813639,0.972270683104598,0.9736703528172722,0.9638335118981107,0.9658421672555948,0.9699624530663329,0.9637249593936112,0.9673115410273516,0.963855421686747,0.9623307828134197,0.9650501672240803,0.9754716981132076,0.9742990654205608,0.9757396449704142,0.9749843652282677,0.9689310163243813,0.9744806360605283,0.9655529534218059,0.9652740097666848,0.9718875502008032,0.9578347206422028,0.9651129736905291,0.9674418604651163
342,3278,Newport News City,County,VA,0.9514991216538502,0.9653928161390848,0.9348351281806919,0.9411591593671018,0.9543431470036629,0.9532290247317163,0.9311902530459232,0.9333333333333333,0.9036144578313253,0.9259259259259259,0.9030271934325295,0.8931034482758621,0.8846153846153846,0.8835458287654465,0.8999332888592395,0.9115043182570491,0.9235412284192772,0.9074074074074074,0.9378907878282617,0.9227149321266969,0.8977027175327247,0.9210526315789473,0.9134948096885813,0.9168636904485961,0.8780676931752953,0.9037656903765691,0.9268035808320169,0.8793208004851425,0.9375,0.9258743343994242,0.9396497057148281,0.9285684554709405,0.9416416826003824,0.925,0.9442176870748299,0.9236248926275881,0.9382329945269742,0.925,0.9484813987261156,0.9482905982905983,0.95,0.9523809523809523,0.9628328018616783,0.9657594381035997,0.9494019268659727,0.9595927498284058,0.9421816834268196,0.9428571428571428,0.9395977213425417,0.9316770186335404,0.9301945709991019,0.95625,0.9564902102973168,0.9688333413125086,0.9598150234619582,0.9611320625794082,0.9545454545454546,0.9452785539145806,0.9555166472124952,0.94,0.9235537190082644,0.9503655252020008,0.9512501316482359,0.9598742606377295,0.954524783992724,0.9572742022714981,0.9629629629629629,0.971112021798992,0.9516528273679599,0.9545977011494253,0.9447836038826237,0.9218436873747495,0.9508035421449655,0.9568480300187617,0.9489846458642892,0.9634146341463414,0.9631674569533799,0.9659309104620472,0.9777777777777777,0.97,0.9705123637200208,0.9669889963321107,0.9504289799809342,0.963076923076923,0.9595753368721928,0.9558823529411765,0.9503167722574192,0.9656372335798173,0.9742855043714642,0.9708958617553434,0.9762202753441802,0.9683924611973392,0.9678368400573224,0.9722222222222222,0.9548926882502728,0.9574848160057163,0.958139534883721,0.9666666666666667,0.9608658744043261,0.9730479896238651,0.9882718178682304,0.975609756097561,0.977362862850313,0.9821052631578947,0.9711595055915244,0.9642503155327691,0.9662980516061085,0.961038961038961,0.9649461384609986,0.963855421686747,0.9858823529411764
343,3146,Vanderburgh County,County,IN,0.9635372636262514,0.9527697136131816,0.9622412060301507,0.9302962369895916,0.936385675603199,0.9925028039849575,0.9035343891402714,0.9357351451918867,0.9853228228228228,0.9487874316579936,0.9322918615528532,0.8802503681885125,0.9499599894605099,0.9722055847889313,1.003073073073073,0.9520647149460709,0.9013025210084034,0.9678438356164384,0.9631019387116948,0.9837229783827062,0.9399311002875809,0.9225641025641026,0.9520362455373292,0.9847312961011592,0.9959795214021465,0.92392,0.9140396976242036,0.9622247882986913,0.9636148148148148,0.9890765358532412,0.9058823529411765,0.9334776783514502,0.9736842105263158,0.9815577895440175,0.9818809318377912,1.001669449081803,0.9753128386681174,0.9822090437361009,0.9593858477970627,0.978144813059505,0.9609342230695901,0.9631728045325779,0.9673115410273516,0.9679572763684913,0.9454747699464051,0.9528487614080834,0.9601916666666667,0.9812584905448544,0.9477068877982738,0.9489894736842105,0.9652023694021715,0.9692486034665682,0.9812610950200877,0.9821587301587301,0.9749432796376629,0.9587755102040816,0.9475343680709534,0.9532179930795848,0.9709541697174207,0.9502925462965317,0.9600862998921251,0.938862295995907,0.9569377990430622,0.966772933662324,0.967507571660357,0.9714285714285714,0.9695817490494296,0.967453213995118,0.957345971563981,0.9435850773430391,0.9658683640075985,0.9699624530663329,0.9675257731958763,0.9612817089452603,0.9635524411922775,0.9838372039759974,0.9799210954485897,0.9836103723404255,0.9776651100733823,0.9817994123039229,0.9748886621930721,0.9655172413793104,0.957881567973311,0.9554505494505494,0.9636363636363636,0.9673790776152981,0.9615384615384616,0.9794817927170868,0.9807807437219991,0.9850746268656716,0.9789473684210527,0.973948122455135,0.9714285714285714,0.9842335933539388,0.9652173913043478,0.9606404269513009,0.962900851274195,0.9710818629577068,0.9781357882623706,0.9913642610407458,0.9809342230695901,0.9848484848484849,0.9935062199882059,0.9766352540547723,0.9899369636211741,0.968421052631579,0.9754052543320291,0.9665027978393166,0.959624873912925,0.9659217877094972,0.9654956097909742
344,172,Hall County,County,GA,0.8719487795118047,0.8898776418242491,0.862651075020443,0.8151984411855194,0.8657175836860331,0.8695652173913043,0.8588771980912047,0.8918205804749341,0.8353931647679911,0.8611249999999999,0.8177777777777778,0.8245272390762051,0.810880829015544,0.8859589859681393,0.8133971291866029,0.8566125290023202,0.9150326797385621,0.8324869578516959,0.8898776418242491,0.9019527524805622,0.8561357296077712,0.8936825885978429,0.8890177482678984,0.8852963818321786,0.9113549222680403,0.9018036072144289,0.8890474271285911,0.913286583930313,0.9342677049497172,0.9411764705882353,0.9530201342281879,0.919565842438183,0.9386351458113977,0.9344262295081968,0.9471050750536097,0.9115162294353045,0.9183673469387755,0.9185185185185185,0.9459459459459459,0.9532129251607386,0.9545454545454546,0.9535020600353149,0.9536338998147543,0.9602633252512116,0.9324717677492429,0.9591753419065115,0.9367493995196157,0.9494225540260159,0.9574220625396532,0.9060402684563759,0.9461892378475695,0.9593664026677782,0.9564487890283047,0.9610595906264656,0.9452380952380952,0.9403134378126042,0.9487179487179487,0.9289437448039652,0.9252912954078135,0.9292035398230089,0.9325552387740557,0.9334578109718148,0.9573563110148476,0.9652509652509652,0.9635416666666666,0.95514375,0.9605555555555556,0.9569377990430622,0.9435760922351926,0.9499217527386542,0.9620689655172414,0.9475151826191087,0.9538461538461539,0.9380863039399625,0.9665519877675841,0.9697843066810373,0.9703889685955682,0.9754487899687548,0.9665187989006387,0.9623057684120903,0.9697159893299859,0.9734991887506761,0.9596345049712925,0.9698613622664256,0.9799834898527982,0.9741969457609269,0.9749303621169917,0.9587020648967551,0.9783285493486421,0.9772126920991453,0.970148367489756,0.9737827715355806,0.9648999648999649,0.9667059054345694,0.9612813128352444,0.9594257267196395,0.9775862068965517,0.970663674785124,0.9735849056603774,0.9734162610420047,0.9789473684210527,0.98,0.9713831478537361,0.9739826551034023,0.9610027855153204,0.9576837416481069,0.9608208332541446,0.9660054565043616,0.9619686800894854,0.9674193548387097,0.97581317764804
345,2159,Cabarrus County,County,NC,0.8914319134394652,0.8826584442082128,0.9051929490233445,0.9171762090050027,0.9072436343210679,0.9269088595455739,0.9038530656284613,0.9206349206349206,0.8754377188594297,0.9012048192771084,0.8937707586023649,0.9080800593031876,0.8912735450957835,0.8926510196229319,0.877937937937938,0.9022556390977443,0.8938774998353447,0.9014792736656281,0.923673949658392,0.9147286821705426,0.8974358974358975,0.8786764705882353,0.9172870249017038,0.9174311926605505,0.9192661256202161,0.89086859688196,0.8793335822170476,0.9248717948717948,0.9153587819825761,0.9376032619877426,0.9381818181818182,0.9593415106520335,0.9042821158690176,0.933852140077821,0.9341317365269461,0.9187155963302753,0.9180905963302752,0.935064935064935,0.9425675675675675,0.9406593406593406,0.9403761504601841,0.9559804357492219,0.9588014981273408,0.9502375593898474,0.9471698113207547,0.9404545454545454,0.9333333333333333,0.9260700389105059,0.949082980633577,0.9325842696629213,0.9451275463387777,0.9574164046870535,0.9556618044427873,0.9523809523809523,0.9585928216731752,0.9491525423728814,0.9402283411685695,0.9503497812803187,0.9381761966512585,0.9542815674891146,0.9368029739776952,0.9244444444444444,0.9451891921685347,0.960876186353385,0.9634577566547924,0.9642207398423287,0.9601097393689986,0.9603841536614646,0.9641025641025641,0.9552238805970149,0.960919540229885,0.9551020408163265,0.9556650246305419,0.9594594594594594,0.9574468085106383,0.9717756341550554,0.9716544807084921,0.9793046631153579,0.9782525114721567,0.9741236804928777,0.9702264107869476,0.9624733410206434,0.9633197480548351,0.9771689497716894,0.9791707465447773,0.9763313609467456,0.9767441860465116,0.9961685823754789,0.9846827133479212,0.9801960392078416,0.99147817380704,0.9855072463768116,0.9833244551862026,0.9863681198550902,0.9804647518569262,0.9799497487437185,0.9719610757529606,0.9754877438719359,0.9830638852672751,0.9769923307769256,0.9998448222352495,0.9946414674819344,0.9883953581432573,0.9866666666666667,0.9777777777777777,0.9719626168224299,0.9741131124732072,0.9713944766450733,0.9723420964670331,0.9698770584766139,0.9762237762237762
346,2023,Shawnee County,County,KS,,,,,,,,,,,,,,0.9202824133504492,0.9361642316017316,0.9534793677484446,0.9638118214716526,0.9496977964691705,0.9836253602305476,0.9552934099803232,0.9328874884924939,0.9847704280155642,0.975609756097561,0.9529663063063063,0.9343142857142858,0.93797829036635,0.9636290322580645,0.9827965364243973,0.9745982892449615,0.9986866952789699,0.9815837937384899,0.9132435493364925,0.9437073828334259,0.9741969457609269,0.9778767424024543,0.9603506493506494,0.9859027027027027,0.9605662285136501,1,0.9795918367346939,0.9892335964977044,1.0115273547894192,0.9977994832910528,0.9570565972356725,0.9765625,1.0039314265044053,0.9348256880733945,1,0.9516225504056376,0.9657398141529664,0.9824881889763779,0.9875778305381193,1.0003753235547888,1,0.9993829947328818,0.9966769422753162,0.9729134381310585,0.967032967032967,0.9491004784688996,0.9673266569732218,0.951188986232791,0.955525068683744,0.9792546273136569,0.9834940855323021,0.9872763684913217,0.9948764059145212,0.9831649831649831,0.9611889315068884,0.9925519751254328,0.9748224661071659,0.9691424487851358,0.9746251441753172,0.9606779352503072,0.9725373610652581,0.9727626459143969,0.9803281853281853,0.9814817162050826,0.9849197860962566,0.9745388862578942,0.9901285471743876,0.9664516129032258,0.9695994581153592,0.9691388074291301,0.9874451410658307,0.9707964506902411,0.9726708074534162,0.9925650557620818,1,1,0.9879648965230288,0.9861973775017253,0.9971830062545026,0.9893992932862191,0.9738260200153964,0.9951161405598571,0.9728848920863309,0.978467545640683,0.9872136665720725,0.9846548587279949,1,0.9922308081366333,1,0.9882214369846879,0.9852159347461948,0.9923144488361879,0.9890694022289768,0.9874429873305179,0.9535776521094694,0.9587470414201184,0.9842105263157894,1
347,2141,Berkeley County,County,SC,0.8065343221153602,0.8834818691188973,0.9302096606046566,0.9276595744680851,0.88,0.8493150684931506,0.9240021869874249,0.9447678447678447,0.8831465224210566,0.9151568727470023,0.8473214285714286,0.8913718187461204,0.8783260524225576,0.9103811701022001,0.8995778655913254,0.8626206384558277,0.8978138799345662,0.92,0.9157894736842105,0.8929946112394149,0.8955223880597015,0.8977832512315271,0.8798632948409657,0.9164243464446304,0.9098246740997915,0.9071269487750557,0.903755868544601,0.9599749843652282,0.9387755102040817,0.9247311827956989,0.9361872374474896,0.9439132851584213,0.9230769230769231,0.9444444444444444,0.9479297950800541,0.9257015560172333,0.9271542393317419,0.9230769230769231,0.9399720800372267,0.9426013691416535,0.9689889336016096,0.9578057193724268,0.9619047619047619,0.9473684210526315,0.9548387096774194,0.956900974858902,0.9401709401709402,0.9417304296645085,0.9388,0.9702702702702702,0.9486689219002794,0.9681380835859555,0.9580777096114519,0.9583173040199435,0.9484496855345912,0.9652509652509652,0.949278734295021,0.9504132657912153,0.9515796365098084,0.9514563106796117,0.949681883452514,0.9393939393939394,0.9658828953434763,0.9660919540229885,0.9768368185409154,0.9739130434782609,0.967741935483871,0.9741286475760695,0.9691881182725062,0.9642401021711366,0.9684813753581661,0.9622641509433962,0.9714285714285714,0.97798421604477,0.975,0.9683666881859264,0.9851851851851852,0.9816783216783217,0.977366255144033,0.9787626962142197,0.9762351469668543,0.9775149608898771,0.9824135839902971,0.9768637532133676,0.9741952470740118,0.9814001537574476,0.9777777777777777,0.9829179331306991,0.9842623295962946,0.9826086956521739,0.9841582883917518,0.9791666666666666,0.9763157894736842,0.9748768402700994,0.9724137931034482,0.9773333333333334,0.97075,0.9772907932545103,0.9794729961862987,0.9851935030959589,0.9936778266641212,0.9891891891891892,0.985663082437276,0.9821428571428571,0.9789975802792761,0.9775359775359775,0.9823321554770318,0.9776755478883139,0.9699889104518991,0.9806451612903225,0.9792527548209367
348,1285,Onslow County,County,NC,0.9629629629629629,0.9802631578947368,0.9757377217004068,0.9642207398423287,0.9765165441176471,0.9795577805590321,0.9733726505088995,0.9679197911321625,0.9565987599645704,0.9637883008356546,0.9600808489135927,0.9581425768476128,0.9575271259821476,0.9757613424487259,0.9730538922155688,0.9747606614447345,0.9758409211438489,0.9562289562289562,0.9593013642000827,0.9347984288065128,0.9370573916501432,0.9577252122977798,0.9507313317936874,0.9636650868878357,0.9090909090909091,0.9420289855072463,0.9403761504601841,0.9380863039399625,0.96045197740113,0.9492047203694202,0.926829268292683,0.9388783373215288,0.9302325581395349,0.9190676162830458,0.9413854351687388,0.9300595238095238,0.8875,0.951687358836649,0.929484007280958,0.9488372093023256,0.9395612273273506,0.9475524475524476,0.9358288770053476,0.9474561257370786,0.926473254091656,0.9196787148594378,0.9215686274509803,0.9459222781600604,0.9482589457483648,0.9590461378952825,0.9645464025026069,0.9591925556528966,0.9580593222257436,0.9689922480620154,0.9491137793024585,0.9688060731538992,0.9545358430946986,0.9205899038998192,0.9615384615384616,0.9562577656035006,0.9495490503893865,0.9438202247191011,0.9609259875457528,0.970375,0.9912467198629037,0.9736833427608267,0.9572901325478645,0.9434929523731665,0.970131421744325,0.9444135630906059,0.9565857247976454,0.9466666666666667,0.954253661164067,0.9502762430939227,0.975609756097561,0.9629355077835434,0.991997332444148,0.9853337408866549,0.9765109527579836,0.9696969696969697,0.9759449502572342,0.9644246803779878,0.9655069878085043,0.9675267382556113,0.9660808399096512,0.9692307692307692,0.975268600967413,0.9825967298923327,0.9823832625833838,0.981863664790494,0.9760858955588092,0.9725274725274725,0.9771428571428571,0.9747527938681178,0.9696036937283571,0.9809936244436425,0.9714857253154118,0.9831408711043232,0.9864188706218727,0.9848484848484849,0.9883720930232558,0.9853700639123488,0.9821396672280917,0.9816252712804436,0.985324180988679,0.9791295599601545,0.9821428571428571,0.9863768115942029,0.9870967741935484,0.9921568627450981,1
